player_key,player_name,team,game_date,actual_minutes,n_prior_games,min_avg_3,min_avg_5,min_avg_10,min_std_5,min_std_10,starts_last_10,consec_starts,consec_bench,minutes_trend,usage_trend,days_since_last,availability,rotation_class
a'ja wilson,A'ja Wilson,LVA,2025-06-11,37.9,13,32.699999999999996,33.66,33.55,2.421363252384903,2.8115831839019094,10.0,13.0,0.0,-0.8500000000000014,0.07134553260581122,2.0,active,Stable Starter
a'ja wilson,A'ja Wilson,LVA,2025-06-13,35.4,14,34.46666666666667,33.78,33.85999999999999,2.6508489206290125,3.1188316900902344,10.0,14.0,0.0,0.6066666666666762,0.06665521059295054,2.0,active,Stable Starter
a'ja wilson,A'ja Wilson,LVA,2025-06-15,34.8,15,34.73333333333333,34.28,33.959999999999994,2.6789923478800755,3.1539041062009336,10.0,15.0,0.0,0.7733333333333334,0.10313342613080012,2.0,active,Stable Starter
a'ja wilson,A'ja Wilson,LVA,2025-06-17,36.9,16,36.03333333333333,34.720000000000006,34.07,2.5093823941360553,3.1629978747314316,10.0,16.0,0.0,1.9633333333333312,0.06288159384205305,2.0,active,Stable Starter
a'ja wilson,A'ja Wilson,LVA,2025-06-19,37.6,17,35.699999999999996,35.18,35.0,2.686447468312009,2.29830855679176,10.0,17.0,0.0,0.6999999999999957,0.03449851916391955,2.0,active,Stable Starter
a'ja wilson,A'ja Wilson,LVA,2025-06-21,35.3,18,36.43333333333333,36.519999999999996,35.089999999999996,1.3627178724886537,2.3881420021058672,10.0,18.0,0.0,1.3433333333333337,-0.059344340008898655,2.0,active,Stable Starter
a'ja wilson,A'ja Wilson,LVA,2025-06-23,32.6,19,36.6,36.0,34.89,1.1895377253370334,2.262962659877533,10.0,19.0,0.0,1.7100000000000009,-0.12391469536037802,2.0,active,Stable Starter
a'ja wilson,A'ja Wilson,LVA,2025-06-25,32.1,20,35.166666666666664,35.43999999999999,34.86,1.9552493447128423,2.2940502755316117,10.0,20.0,0.0,0.30666666666666487,-0.0934519212710474,2.0,active,Stable Starter
a'ja wilson,A'ja Wilson,LVA,2025-06-27,33.9,21,33.333333333333336,34.9,34.81,2.478911051248107,2.3534608086343347,10.0,21.0,0.0,-1.4766666666666666,-0.07366679599288939,2.0,active,Stable Starter
a'ja wilson,A'ja Wilson,LVA,2025-06-29,33.4,22,32.86666666666667,34.3,34.739999999999995,2.2237355957937086,2.370747655159537,10.0,22.0,0.0,-1.8733333333333277,-0.04636090283945271,2.0,active,Stable Starter
a'ja wilson,A'ja Wilson,LVA,2025-07-01,33.6,23,33.13333333333333,33.46,34.989999999999995,1.242175510948431,2.027834093586334,10.0,23.0,0.0,-1.856666666666662,0.00037913605351591606,2.0,active,Stable Starter
a'ja wilson,A'ja Wilson,LVA,2026-05-09,24.0,24,33.63333333333333,33.12,34.56,0.7463243262818106,1.783380061693088,10.0,24.0,0.0,-0.9266666666666694,0.08087906824102387,312.0,return,Injury Return
a'ja wilson,A'ja Wilson,LVA,2026-05-10,30.0,25,30.333333333333332,31.4,33.42,4.193447269252351,3.7481254574046,10.0,25.0,0.0,-3.0866666666666696,0.12842731582864464,1.0,active,Stable Starter
a'ja wilson,A'ja Wilson,LVA,2026-05-13,21.0,26,29.2,30.98,32.94,4.210938137755054,3.8575179123945027,10.0,26.0,0.0,-3.7399999999999984,0.035419343268018766,3.0,active,Stable Starter
a'ja wilson,A'ja Wilson,LVA,2026-05-15,32.0,27,25.0,28.4,31.35,5.672741841473134,5.115607925207369,10.0,27.0,0.0,-6.350000000000001,0.0647815190326333,2.0,active,Minutes Risk
a'ja wilson,A'ja Wilson,LVA,2026-05-17,31.0,28,27.666666666666668,28.119999999999997,30.79,5.391845695121477,4.639791661989433,10.0,28.0,0.0,-3.1233333333333313,0.15032599302790528,2.0,active,Stable Rotation
a'ja wilson,A'ja Wilson,LVA,2026-05-23,35.0,29,28.0,27.6,30.360000000000003,4.827007354458868,4.36659033012156,10.0,29.0,0.0,-2.360000000000003,0.16644913618385493,6.0,active,Stable Starter
a'ja wilson,A'ja Wilson,LVA,2026-05-28,35.0,30,32.666666666666664,29.8,30.6,5.263078946776307,4.564841484408607,10.0,30.0,0.0,2.066666666666663,0.055390123621774645,5.0,active,Stable Rotation
a'ja wilson,A'ja Wilson,LVA,2026-05-31,36.0,31,33.666666666666664,30.8,30.889999999999997,5.761944116355173,4.758722984629852,10.0,31.0,0.0,2.7766666666666673,-0.18911649631591976,3.0,active,Stable Rotation
a'ja wilson,A'ja Wilson,LVA,2026-06-02,34.0,32,35.333333333333336,33.8,31.1,2.16794833886788,4.94884947347473,10.0,32.0,0.0,4.233333333333334,-0.08929811313113634,2.0,active,Stable Starter
a'ja wilson,A'ja Wilson,LVA,2026-06-06,35.0,33,35.0,34.2,31.160000000000004,1.9235384061671343,4.983350055713303,10.0,33.0,0.0,3.8399999999999963,-0.09804398273646386,4.0,active,Stable Starter
aaliyah edwards,Aaliyah Edwards,CON,2024-05-14,14.0,0,,,,,,,,,,,,,Bench Flyer
aaliyah edwards,Aaliyah Edwards,CON,2024-05-17,19.0,1,14.0,14.0,14.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,active,Bench Flyer
aaliyah edwards,Aaliyah Edwards,CON,2024-05-19,25.0,2,16.5,16.5,16.5,3.5355339059327378,3.5355339059327378,2.0,2.0,0.0,0.0,0.0,2.0,active,Stable Rotation
aaliyah edwards,Aaliyah Edwards,CON,2024-05-22,24.0,3,19.333333333333332,19.333333333333332,19.333333333333332,5.507570547286102,5.507570547286102,3.0,3.0,0.0,0.0,0.0,3.0,active,Stable Rotation
aaliyah edwards,Aaliyah Edwards,CON,2024-05-24,18.0,4,22.666666666666668,20.5,20.5,5.066228051190222,5.066228051190222,4.0,4.0,0.0,2.166666666666668,0.00928331244778613,2.0,active,Stable Rotation
aaliyah edwards,Aaliyah Edwards,CON,2024-05-26,28.0,5,22.333333333333332,20.0,20.0,4.527692569068709,4.527692569068709,5.0,5.0,0.0,2.333333333333332,0.05351105541631851,2.0,active,Stable Rotation
aaliyah edwards,Aaliyah Edwards,CON,2024-05-29,17.0,6,23.333333333333332,22.8,21.333333333333332,4.207136793592526,5.202563470700445,6.0,6.0,0.0,2.0,-0.06036556669451415,3.0,active,Stable Rotation
aaliyah edwards,Aaliyah Edwards,CON,2024-05-31,15.0,7,21.0,22.4,20.714285714285715,4.722287581247038,5.023753102820166,7.0,7.0,0.0,0.2857142857142847,-0.05422735292947589,2.0,active,Stable Rotation
aaliyah edwards,Aaliyah Edwards,CON,2024-06-04,28.0,8,20.0,20.4,20.0,5.412947441089743,5.0709255283711,8.0,8.0,0.0,0.0,-0.0017955335643028425,4.0,active,Stable Rotation
aaliyah edwards,Aaliyah Edwards,CON,2024-06-06,36.0,9,20.0,21.2,20.88888888888889,6.300793600809346,5.441609239104836,9.0,9.0,0.0,-0.8888888888888893,0.11496066691783935,2.0,active,Stable Rotation
aaliyah edwards,Aaliyah Edwards,CON,2024-06-07,29.0,10,26.333333333333332,24.8,22.4,8.700574693662482,7.011102306738617,10.0,10.0,0.0,3.9333333333333336,0.18873366340688313,1.0,active,Volatile Rotation
aaliyah edwards,Aaliyah Edwards,CON,2024-06-09,30.0,11,31.0,25.0,23.9,8.803408430829505,6.6072350915913045,10.0,11.0,0.0,7.100000000000001,0.19116935032532856,2.0,active,Volatile Rotation
aaliyah edwards,Aaliyah Edwards,CON,2024-06-11,20.0,12,31.666666666666668,27.6,25.0,7.700649323271382,6.616477747093069,10.0,12.0,0.0,6.666666666666668,0.118064087167434,2.0,active,Volatile Rotation
aaliyah edwards,Aaliyah Edwards,CON,2024-06-14,29.0,13,26.333333333333332,28.6,24.5,5.727128425310541,6.802777210652851,10.0,13.0,0.0,1.8333333333333321,-0.035795172091825256,3.0,active,Stable Rotation
aaliyah edwards,Aaliyah Edwards,CON,2024-06-19,20.0,14,26.333333333333332,28.8,25.0,5.718391382198319,6.944222218666553,10.0,14.0,0.0,1.3333333333333321,-0.02072333301136553,5.0,active,Stable Rotation
aaliyah edwards,Aaliyah Edwards,CON,2024-06-29,20.0,15,23.0,25.6,25.2,5.128352561983234,6.7461923416925424,10.0,15.0,0.0,-2.1999999999999993,-0.0696122219002544,10.0,return,Injury Return
aaliyah edwards,Aaliyah Edwards,CON,2024-07-03,21.0,16,23.0,23.8,24.4,5.215361924162119,6.850790708621402,10.0,16.0,0.0,-1.3999999999999986,0.0009592066711743286,4.0,active,Stable Rotation
aaliyah edwards,Aaliyah Edwards,CON,2024-07-05,23.0,17,20.333333333333332,22.0,24.8,3.9370039370059056,6.47731082746193,10.0,17.0,0.0,-4.466666666666669,-0.11445210727969357,2.0,active,Stable Rotation
aaliyah edwards,Aaliyah Edwards,CON,2024-07-07,21.0,18,21.333333333333332,22.6,25.6,3.7815340802378072,5.561774297230456,10.0,18.0,0.0,-4.266666666666669,-0.04245210727969351,2.0,active,Stable Rotation
aaliyah edwards,Aaliyah Edwards,CON,2024-07-10,21.0,19,21.666666666666668,21.0,24.9,1.224744871391589,5.665686189686118,10.0,19.0,0.0,-3.2333333333333307,-0.09495210727969339,3.0,active,Stable Rotation
aaliyah edwards,Aaliyah Edwards,CON,2024-07-14,19.0,20,21.666666666666668,21.2,23.4,1.0954451150103324,4.195235392680606,10.0,20.0,0.0,-1.7333333333333307,0.08536535303776693,4.0,active,Stable Rotation
aaliyah edwards,Aaliyah Edwards,CON,2024-07-16,13.0,21,20.333333333333332,21.0,22.4,1.4142135623730951,3.8930136855083823,10.0,21.0,0.0,-2.0666666666666664,0.0946333506179241,2.0,active,Stable Rotation
aaliyah edwards,Aaliyah Edwards,CON,2024-08-16,18.0,22,17.666666666666668,19.4,20.7,3.847076812334269,3.917198545446024,10.0,22.0,0.0,-3.0333333333333314,0.21198866197323551,31.0,return,Injury Return
aaliyah edwards,Aaliyah Edwards,CON,2024-08-17,21.0,23,16.666666666666668,18.4,20.5,3.286335345030997,4.006938426723769,10.0,23.0,0.0,-3.833333333333332,0.07002569901027256,1.0,active,Stable Rotation
aaliyah edwards,Aaliyah Edwards,CON,2024-08-20,21.0,24,17.333333333333332,18.4,19.7,3.2863353450309964,2.7100635498903793,10.0,24.0,0.0,-2.366666666666667,0.10870688473320056,3.0,active,Stable Rotation
aaliyah edwards,Aaliyah Edwards,CON,2024-08-23,20.0,25,20.0,18.4,19.8,3.286335345030997,2.7406406388125952,10.0,25.0,0.0,0.1999999999999993,-0.10744696142064558,3.0,active,Stable Rotation
aaliyah edwards,Aaliyah Edwards,CON,2024-08-27,16.0,26,20.666666666666668,18.6,19.8,3.361547262794322,2.7406406388125957,10.0,26.0,0.0,0.8666666666666671,-0.1300951095687939,4.0,active,Stable Rotation
aaliyah edwards,Aaliyah Edwards,CON,2024-08-29,27.0,27,19.0,19.2,19.3,2.16794833886788,2.94580681270476,10.0,27.0,0.0,-0.3000000000000007,-0.21893439528307956,2.0,active,Stable Rotation
aaliyah edwards,Aaliyah Edwards,CON,2024-08-31,24.0,28,21.0,21.0,19.7,3.9370039370059056,3.683295625749672,10.0,28.0,0.0,1.3000000000000007,-0.18034533002734748,2.0,active,Stable Rotation
aaliyah edwards,Aaliyah Edwards,CON,2024-09-04,21.0,29,22.333333333333332,21.6,20.0,4.159326868617084,3.9157800414902435,10.0,29.0,0.0,2.333333333333332,-0.14105961574163328,4.0,active,Stable Rotation
aaliyah edwards,Aaliyah Edwards,CON,2024-09-06,24.0,30,24.0,21.6,20.0,4.159326868617084,3.9157800414902435,10.0,30.0,0.0,4.0,-0.037865171297188804,2.0,active,Stable Rotation
aaliyah edwards,Aaliyah Edwards,CON,2024-09-08,24.0,31,23.0,22.4,20.5,4.159326868617084,4.089281382128433,10.0,31.0,0.0,2.5,-0.021170889295889284,2.0,active,Stable Rotation
aaliyah edwards,Aaliyah Edwards,CON,2024-09-12,23.0,32,23.0,24.0,21.6,2.1213203435596424,3.238655413730965,10.0,32.0,0.0,1.3999999999999986,-0.0445469576719576,4.0,active,Stable Starter
aaliyah edwards,Aaliyah Edwards,CON,2024-09-13,11.0,33,23.666666666666668,23.2,22.1,1.30384048104053,2.9981475762358483,10.0,33.0,0.0,1.5666666666666664,0.09917975040257643,1.0,active,Stable Rotation
aaliyah edwards,Aaliyah Edwards,CON,2025-05-25,15.0,34,19.333333333333332,20.6,21.1,5.504543577809154,4.629614814791111,10.0,34.0,0.0,-1.7666666666666693,0.07513213135495744,254.0,return,Injury Return
aaliyah edwards,Aaliyah Edwards,CON,2025-05-28,20.0,35,16.333333333333332,19.4,20.5,6.024948132556827,5.01663898109747,10.0,35.0,0.0,-4.166666666666668,0.17414800437083044,3.0,active,Stable Rotation
aaliyah edwards,Aaliyah Edwards,CON,2025-05-30,17.0,36,15.333333333333334,18.6,20.5,5.504543577809154,5.01663898109747,10.0,36.0,0.0,-5.166666666666666,-0.03614185070163334,2.0,active,Minutes Risk
aaliyah edwards,Aaliyah Edwards,CON,2025-06-03,15.0,37,17.333333333333332,17.2,20.6,4.604345773288536,4.926120853842978,10.0,37.0,0.0,-3.2666666666666693,-0.00980606638790793,4.0,active,Stable Rotation
aaliyah edwards,Aaliyah Edwards,CON,2025-06-05,13.0,38,17.333333333333332,15.6,19.4,3.2863353450309964,4.6475800154489,10.0,38.0,0.0,-2.0666666666666664,-0.1254356960175374,2.0,active,Stable Rotation
aaliyah edwards,Aaliyah Edwards,CON,2025-06-08,20.0,39,15.0,16.0,18.3,2.6457513110645907,4.738729318662922,10.0,39.0,0.0,-3.3000000000000007,-0.12735877294061432,3.0,active,Stable Rotation
aaliyah edwards,Aaliyah Edwards,CON,2025-06-15,17.0,40,16.0,17.0,18.2,3.082207001484488,4.685675570881488,10.0,40.0,0.0,-2.1999999999999993,0.014578201849301586,7.0,active,Stable Rotation
aaliyah edwards,Aaliyah Edwards,CON,2025-06-18,12.0,41,16.666666666666668,16.4,17.5,2.6076809620810595,4.222953153106642,10.0,41.0,0.0,-0.8333333333333321,0.006195848908125079,3.0,active,Stable Rotation
aaliyah edwards,Aaliyah Edwards,CON,2025-06-20,6.0,42,16.333333333333332,15.4,16.3,3.2093613071762426,3.8600518131237562,10.0,42.0,0.0,0.03333333333333144,0.11687960959188581,2.0,active,Stable Rotation
aaliyah edwards,Aaliyah Edwards,CON,2025-06-22,11.0,43,11.666666666666666,13.6,14.6,5.319774431308155,4.2998707990925595,10.0,43.0,0.0,-2.9333333333333336,0.021299899446958204,2.0,active,Bench Flyer
aaliyah edwards,Aaliyah Edwards,CON,2025-06-25,11.0,44,9.666666666666666,13.2,14.6,5.449770637375485,4.29987079909256,10.0,44.0,0.0,-4.933333333333334,-0.04761275652452107,3.0,active,Bench Flyer
aaliyah edwards,Aaliyah Edwards,CON,2025-06-27,12.0,45,9.333333333333334,11.4,14.2,3.9115214431215892,4.442221666388715,10.0,45.0,0.0,-4.866666666666665,0.01689229398052927,2.0,active,Bench Flyer
aaliyah edwards,Aaliyah Edwards,CON,2025-06-29,13.0,46,11.333333333333334,10.4,13.4,2.5099800796022267,3.977715704047013,10.0,46.0,0.0,-2.0666666666666664,0.09050340509164045,2.0,active,Bench Flyer
aaliyah edwards,Aaliyah Edwards,CON,2025-07-04,18.0,47,12.0,10.6,13.0,2.701851217221259,3.7712361663282534,9.0,0.0,1.0,-1.0,0.17644197632432923,5.0,active,Bench Flyer
aaliyah edwards,Aaliyah Edwards,CON,2025-07-08,17.0,48,14.333333333333334,13.0,13.3,2.9154759474226504,4.056544780420347,9.0,1.0,0.0,1.0333333333333332,0.15314904703139998,4.0,active,Bench Flyer
aaliyah edwards,Aaliyah Edwards,CON,2025-07-10,16.0,49,16.0,14.2,13.7,3.1144823004794873,4.2176876234364356,9.0,2.0,0.0,2.3000000000000007,0.03412692536221962,2.0,active,Stable Rotation
aaliyah edwards,Aaliyah Edwards,CON,2025-07-13,12.0,50,17.0,15.2,13.3,2.588435821108957,3.7133393177689658,9.0,3.0,0.0,3.6999999999999993,0.12965897664427062,3.0,active,Stable Rotation
aaliyah edwards,Aaliyah Edwards,CON,2025-07-16,14.0,51,15.0,15.2,12.8,2.588435821108957,3.4896672875473067,8.0,0.0,1.0,2.1999999999999993,0.03170146030440135,3.0,active,Stable Rotation
aaliyah edwards,Aaliyah Edwards,CON,2025-07-22,10.0,52,14.0,15.4,13.0,2.4083189157584592,3.496029493900505,7.0,0.0,2.0,1.0,0.15699557795146024,6.0,active,Minutes Risk
aaliyah edwards,Aaliyah Edwards,CON,2025-08-03,3.0,53,12.0,13.8,13.4,2.8635642126552705,2.756809750418044,7.0,1.0,0.0,-1.4000000000000004,0.22316224461812684,12.0,return,Injury Return
aaliyah edwards,Aaliyah Edwards,CON,2025-08-06,7.0,54,9.0,11.0,12.6,5.0,4.273952113286562,7.0,2.0,0.0,-3.5999999999999996,-0.06789836144247907,3.0,active,Bench Flyer
aaliyah edwards,Aaliyah Edwards,CON,2025-08-11,17.0,55,6.666666666666667,9.2,12.2,4.324349662087931,4.61398839279954,7.0,3.0,0.0,-5.533333333333332,-0.16863429217840975,5.0,active,Bench Flyer
aaliyah edwards,Aaliyah Edwards,CON,2025-08-12,18.0,56,9.0,10.2,12.7,5.540758070878027,4.854551129266914,7.0,4.0,0.0,-3.6999999999999993,-0.2831931157078215,1.0,active,Bench Flyer
aaliyah edwards,Aaliyah Edwards,CON,2025-08-13,12.0,57,14.0,11.0,13.2,6.442049363362563,5.138093031466052,8.0,5.0,0.0,0.8000000000000007,-0.08950365701836283,1.0,active,Bench Flyer
aaliyah edwards,Aaliyah Edwards,CON,2025-08-17,11.0,58,15.666666666666666,11.4,12.6,6.4265076052238514,4.857983120596447,8.0,6.0,0.0,3.0666666666666664,-0.1636703236850296,4.0,active,Bench Flyer
aaliyah edwards,Aaliyah Edwards,CON,2025-08-19,16.0,59,13.666666666666666,13.0,12.0,4.527692569068709,4.618802153517006,8.0,7.0,0.0,1.666666666666666,-0.13404465523583176,2.0,active,Bench Flyer
aaliyah edwards,Aaliyah Edwards,CON,2025-08-21,16.0,60,13.0,14.8,12.0,3.1144823004794873,4.618802153517006,8.0,8.0,0.0,1.0,-0.10825761819879465,2.0,active,Stable Rotation
aaliyah edwards,Aaliyah Edwards,CON,2025-08-23,16.0,61,14.333333333333334,14.6,12.4,2.9664793948382653,4.788875998951459,8.0,0.0,1.0,1.9333333333333336,0.10611738180120533,2.0,active,Stable Rotation
aaliyah edwards,Aaliyah Edwards,CON,2025-08-25,15.0,62,16.0,14.2,12.6,2.4899799195977463,4.903513479582211,9.0,1.0,0.0,3.4000000000000004,0.04694800950683298,2.0,active,Stable Rotation
aaliyah edwards,Aaliyah Edwards,CON,2025-08-28,7.0,63,15.666666666666666,14.8,13.1,2.16794833886788,4.863697724525605,9.0,2.0,0.0,2.5666666666666664,0.006948009506833053,3.0,active,Stable Rotation
aaliyah edwards,Aaliyah Edwards,CON,2025-08-30,21.0,64,12.666666666666666,14.0,13.5,3.9370039370059056,4.034572812303401,8.0,0.0,1.0,-0.8333333333333339,-0.25096865715983363,2.0,active,Stable Rotation
aaliyah edwards,Aaliyah Edwards,CON,2025-09-01,21.0,65,14.333333333333334,15.0,14.9,5.049752469181039,3.9567101935263786,8.0,1.0,0.0,-0.5666666666666664,-0.061940879382055836,2.0,active,Stable Rotation
aaliyah edwards,Aaliyah Edwards,CON,2025-09-04,28.0,66,16.333333333333332,16.0,15.3,5.744562646538029,4.372896319628699,8.0,2.0,0.0,1.0333333333333314,-0.07893434343434341,3.0,active,Stable Rotation
aaliyah edwards,Aaliyah Edwards,CON,2025-09-06,19.0,67,23.333333333333332,18.4,16.3,7.861297602813419,5.926400443964466,8.0,3.0,0.0,7.033333333333331,0.041621212121212114,2.0,active,Volatile Rotation
aaliyah edwards,Aaliyah Edwards,CON,2025-09-08,15.0,68,22.666666666666668,19.2,17.0,7.62889244910426,5.773502691896258,8.0,4.0,0.0,5.666666666666668,-0.1292204754310018,2.0,active,Volatile Rotation
aaliyah edwards,Aaliyah Edwards,CON,2025-09-10,23.0,69,20.666666666666668,20.8,17.4,4.711687595755898,5.440588203494177,8.0,5.0,0.0,3.2666666666666693,-0.0905480367585631,2.0,active,Stable Rotation
aaliyah edwards,Aaliyah Edwards,CON,2026-05-15,17.0,70,19.0,21.2,18.1,4.8166378315169185,5.685263601823773,8.0,6.0,0.0,0.8999999999999986,-0.03455424793868722,247.0,return,Injury Return
aaliyah edwards,Aaliyah Edwards,CON,2026-05-18,17.0,71,18.333333333333332,20.4,18.2,5.176871642217914,5.652924513520021,8.0,0.0,1.0,0.13333333333333286,0.053979678789898844,3.0,active,Stable Rotation
aaliyah edwards,Aaliyah Edwards,CON,2026-05-20,27.0,72,19.0,18.2,18.3,3.03315017762062,5.618422079789544,7.0,0.0,2.0,0.6999999999999993,0.11408180297290538,2.0,active,Stable Rotation
aaliyah edwards,Aaliyah Edwards,CON,2026-05-22,24.0,73,20.333333333333332,19.8,19.5,5.019960159204453,6.096447052723961,7.0,1.0,0.0,0.8333333333333321,0.16457240952148294,2.0,active,Stable Rotation
aaliyah edwards,Aaliyah Edwards,CON,2026-05-25,21.0,74,22.666666666666668,21.6,21.2,4.449719092257398,4.3410188256265885,8.0,2.0,0.0,1.4666666666666686,0.18394332455416273,3.0,active,Stable Rotation
aaliyah edwards,Aaliyah Edwards,CON,2026-05-27,5.0,75,24.0,21.2,21.2,4.381780460041329,4.3410188256265885,8.0,3.0,0.0,2.8000000000000007,0.12945219476891523,2.0,active,Stable Rotation
aaliyah nye,Aaliyah Nye,ATL,2026-05-17,1.0,0,,,,,,,,,,,,,Bench Flyer
aaliyah nye,Aaliyah Nye,ATL,2026-05-22,1.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,active,Bench Flyer
aaliyah nye,Aaliyah Nye,ATL,2026-05-24,0.0,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,active,Bench Flyer
aaliyah nye,Aaliyah Nye,ATL,2026-05-27,2.0,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5773502691896258,0.5773502691896258,0.0,0.0,3.0,0.0,0.0,3.0,active,Bench Flyer
aaliyah nye,Aaliyah Nye,ATL,2026-05-29,1.0,4,1.0,1.0,1.0,0.816496580927726,0.816496580927726,0.0,0.0,4.0,0.0,0.0,2.0,active,Bench Flyer
aaliyah nye,Aaliyah Nye,ATL,2026-06-02,1.0,5,1.0,1.0,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,5.0,0.0,0.15999999999999998,4.0,active,Bench Flyer
aaliyah nye,Aaliyah Nye,ATL,2026-06-04,1.0,6,1.3333333333333333,1.0,1.0,0.7071067811865476,0.6324555320336759,0.0,0.0,6.0,0.33333333333333326,0.19999999999999998,2.0,active,Bench Flyer
aicha coulibaly,Aicha Coulibaly,CHI,2026-05-09,6.0,0,,,,,,,,,,,,,Bench Flyer
aicha coulibaly,Aicha Coulibaly,CHI,2026-05-15,16.0,1,6.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,active,Bench Flyer
aicha coulibaly,Aicha Coulibaly,CHI,2026-05-17,21.0,2,11.0,11.0,11.0,7.0710678118654755,7.0710678118654755,0.0,0.0,2.0,0.0,0.0,2.0,active,Volatile Rotation
aicha coulibaly,Aicha Coulibaly,CHI,2026-05-20,16.0,3,14.333333333333334,14.333333333333334,14.333333333333334,7.637626158259733,7.637626158259733,0.0,0.0,3.0,0.0,0.0,3.0,active,Volatile Rotation
aicha coulibaly,Aicha Coulibaly,CHI,2026-05-27,18.0,4,17.666666666666668,14.75,14.75,6.2915286960589585,6.2915286960589585,0.0,0.0,4.0,2.916666666666668,-0.010193452380952317,7.0,active,Minutes Risk
aicha coulibaly,Aicha Coulibaly,CHI,2026-05-29,11.0,5,18.333333333333332,15.4,15.4,5.639148871948674,5.639148871948674,0.0,0.0,5.0,2.933333333333332,-0.019781746031745928,2.0,active,Minutes Risk
alanna smith,Alanna Smith,DAL,2023-05-20,20.0,0,,,,,,,,,,,,,Bench Flyer
alanna smith,Alanna Smith,DAL,2023-05-21,16.0,1,20.0,20.0,20.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,active,Bench Flyer
alanna smith,Alanna Smith,DAL,2023-05-27,8.0,2,18.0,18.0,18.0,2.8284271247461903,2.8284271247461903,2.0,2.0,0.0,0.0,0.0,6.0,active,Stable Rotation
alanna smith,Alanna Smith,DAL,2023-05-28,28.0,3,14.666666666666666,14.666666666666666,14.666666666666666,6.110100926607786,6.110100926607786,3.0,3.0,0.0,0.0,0.0,1.0,active,Stable Rotation
